,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,97.8187743626,5,24,211.527817877,22.0539282573,0.120269563939,0.387464692609,156.955141969,170.497545241
