,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,70.9519366616,5,24,157.794142475,62.519672375,0.00950387670802,7.14956332925,85.4855137877,215.816169281
