,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,80.6277951664,5,24,177.145859485,39.8533109764,0.0230620306671,97.6582657992,112.996920392,101.877918763
