,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,44.8030082504,5,24,105.496285653,47.5176783056,0.129882911294,0.0561622841231,18.5293138323,18.6050131093
