,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,64.0966679048,5,24,144.083604961,9.85294954666,0.033805359733,5.20245977745,33.725895448,108.364323097
