,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,69.2624558326,5,24,154.415180817,30.677000375,0.0792043713111,2.30439283706,35.9676295815,151.083447442
