,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,75.4617211699,6,24,169.991765322,48.5119571019,34.2968578884,0.181947609002,0.414689041612,55.0980558067,131.814770637
