,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,77.7106113848,5,24,171.311491921,20.4694306999,0.142962681282,5.19280188108,35.6359154888,156.462343955
