,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,50.5119892299,6,24,120.092301442,45.3926525128,64.8905102674,0.00775812496331,7.60586787263,39.5267851992,85.5811621624
