,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,63.0076108348,6,24,145.083544652,33.4237114753,12.4494766749,0.527694769373,2.9369328979,12.3147834962,34.2876649696
