,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,59.0476666668,6,24,137.163656316,54.1332023948,1.00965061163,0.236265968544,68.122477429,29.3374779554,88.1935654525
