,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,70.3613022088,6,24,159.7909274,45.3985024998,9.96975839212,0.222040336914,0.543306662419,41.9833786746,57.8664310986
