,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,72.3782088832,5,24,160.646686918,29.8494682166,0.231986335962,35.4861775669,27.6030166368,72.9908005822
