,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,74.1104014282,5,24,164.111072008,364.335489434,0.0137444566913,76.0004933339,548.947430943,1952.29872256
