,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,51.2682661176,5,24,118.426801387,59.4387142954,0.0996723867755,58.5185759228,7.65164033521,141.44750064
