,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,71.3646025454,5,24,158.619474242,13.0656856194,0.318316443962,4.69226471696,42.6539815017,59.1656569913
