,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,48.9899808123,5,24,113.870230776,64.0174105683,0.503885082338,6.23713362085,81.3067116621,17.2844778298
