,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,81.1828048168,5,24,178.255878785,519.053291842,0.0223543066687,128.615051488,473.562968233,1778.83161905
