,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,89.5236016483,5,24,194.937472448,52.2615580947,0.230094075406,3.11797822233,130.795865609,232.496287062
