,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,47.2569328444,5,24,110.404134841,41.124573901,0.514111042749,0.215433793875,5.98234837385,5.14174516571
