,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,49.5054910479,5,24,114.901251248,4.15462407845,0.211166650546,1.62919052833,11.7005680536,45.8834243664
