,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,41.3631498426,5,24,98.6165688369,181.290170863,1.14592330647,152.481777497,84.8846237221,104.923060918
