,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,62.4726524135,5,24,140.835573979,53.4043408514,0.0407174797478,184.20368005,11.0646237673,160.72976692
