,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,59.0523870118,5,24,133.995043175,109.721147874,0.00632895674271,21.6829215131,52.3681311166,281.481010036
