,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,78.935033422,5,24,173.760335996,20.8064616705,0.057986590638,1.28709594102,76.6397181478,121.145204478
