,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,67.6163159922,5,24,151.122901136,37.4747161191,0.0518254890628,0.2496924448,41.4202308573,435.626996203
