,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,47.3253472148,5,24,110.540963581,39.7386375336,0.171824039459,10.0520427676,6.20650100846,27.4917744882
