,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,64.4059797092,5,24,144.70222857,45.1082212713,0.0815941895625,55.6975210212,54.4595222311,88.4788976465
