,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,81.3049924547,5,24,178.500254061,51.2289904456,0.102520084556,34.3597477906,60.2648612582,293.162144967
