,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,88.1006456273,5,24,192.091560406,46.3750585323,0.30563166377,16.7680330661,62.4274766003,71.1096323866
