,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,46.6176219611,5,24,109.125513074,90.3705414207,1.16388233779,3.90281157986,46.2595497098,54.2798855862
