,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,44.1144383375,5,24,104.119145827,46.8166068264,0.277592891249,17.0980255671,13.6844886774,15.6422731215
