,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,80.7813789443,5,24,177.45302704,176.515169601,0.142022198361,18.3309274156,179.135158083,576.403265853
