,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,51.2798652503,5,24,118.449999652,42.5541799042,0.320061434491,7.21485210264,14.4963156765,14.8344664095
