,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,39.1938991205,6,24,97.4561212231,74.5011816712,139.25035572,0.415866768393,36.4007942838,46.0221836138,74.7490369291
