,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,52.164141256,5,24,120.218551664,40.2927857791,0.310037244056,28.90772758,13.3825767963,37.1483230113
