,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,69.7942638564,5,24,155.478796865,49.3565566882,0.463983686964,0.670528150484,17.8497530307,48.708454585
