,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,42.8404288766,5,24,101.571126905,30.397778407,0.00193806812405,36.1446696493,8.14841486646,46.8038295846
