,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,78.2559672093,5,24,172.40220357,364.941432367,0.0233178820284,62.9669584967,780.577913579,1720.34638014
