,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,66.8534324948,5,24,149.597134141,6.32070179004,0.0709308027437,3.4502630304,66.0763659666,74.7521927918
