,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,38.7971552315,5,24,93.4845796147,22.9268577823,0.0319046717338,38.2697189744,5.99748843839,29.0485097159
