,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,55.9825646363,5,24,127.855398424,7.87994301613,0.228614555917,17.4484593855,3.96828649627,76.2195528079
