,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,63.396989313,5,24,142.684247778,224.745992633,0.0241857610394,2.12913950174,220.389971147,1165.58283344
