,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,70.3479067409,5,24,156.586082634,403.447284257,0.0152488518548,5.76961624976,641.128053136,1456.1364534
