,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,38.1250070646,5,24,92.1402832809,18.0798861486,0.0433207502826,107.39681628,6.93996498135,48.8484784351
