,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,73.6406943068,5,24,163.171657765,10.9509532083,0.246477717313,3.40231978436,16.3757523159,78.9076740649
