,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,53.1200242951,5,24,122.130317742,9.14559779668,0.100882653057,52.3299330554,11.3286774386,54.9434676697
