,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,68.6261144407,5,24,153.142498033,354.869562311,0.0143915941508,2.24632370313,487.315808003,1263.67160569
