,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,55.9592489992,5,24,127.80876715,45.6222352401,0.151051946649,13.0232176035,0.346471075594,232.607654829
