,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,46.5951238946,5,24,109.080516941,26.9185334789,0.0746059627426,49.5818837453,39.055698862,11.1844834375
