,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,46.5448232362,5,24,108.979915624,3.90419054506,0.36694392473,0.455937835382,9.66023876858,12.0960281612
