,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,54.4159864139,5,24,124.72224198,12.3432412615,0.0922415621256,3.6860338121,15.0713510811,39.85686097
