,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,73.8325684871,5,24,163.555406126,199.422752103,0.0441006979491,9.28846177759,313.475428305,511.968188179
