,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,70.4761582564,5,24,156.842585665,89.4051259135,0.00234666030887,28.1621838997,70.6165283752,189.447801558
