,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,85.4067383675,5,24,186.703745887,74.7440030205,0.144072264944,17.5239997085,199.23706803,249.454745052
