,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,68.2926004794,6,24,155.653523941,53.2205090448,0.975788290104,0.425636344348,0.0776390426073,24.7936140125,31.4273901764
