,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,59.4065851796,5,24,134.703439511,44.0697152341,0.0620110406476,94.1034982254,26.1546277671,50.8988913184
