,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,52.120517408,5,24,120.131303968,38.6974156889,0.301093518701,2.69604468195,15.0251205433,39.0613483705
