,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,61.4826831294,5,24,138.855635411,8.07860980559,0.0450081448394,5.9686166313,38.2142767339,52.393734408
