,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,72.4302324543,5,24,160.75073406,97.189164604,0.0776830992673,190.060427359,136.186233155,183.723502053
