,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,52.1076032061,6,24,123.283529394,40.1087726065,0.358692973116,0.308167695768,0.544765475258,13.9496635065,37.5142905316
