,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,75.4881471833,5,24,166.866563518,38.3113703488,0.0538676446015,162.749882003,93.4659767611,142.771444058
