,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,55.3409029754,5,24,126.572075103,7.91347526701,0.0432880664021,0.441298493554,15.1467196664,104.913052329
