,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,54.449514253,5,24,124.789297658,86.6131661627,0.132110547921,5.66139500785,43.33295115,162.693249074
